epoch,train_loss,val_loss,train_acc,val_acc
258,0.21518863697122864,0.20599065995216806,0.90234375,0.921875
259,0.21496938753995648,0.2057447112709409,0.90234375,0.921875
260,0.21474885919973755,0.20549731583138062,0.90234375,0.921875
261,0.2145270466305035,0.2052484677201423,0.90234375,0.921875
262,0.2143039446050583,0.20499816111917593,0.90234375,0.921875
263,0.21407954799040296,0.2047463903077384,0.90234375,0.921875
264,0.21385385174907312,0.20449314966441082,0.90234375,0.921875
265,0.21362685094048664,0.2042384336691221,0.90625,0.921875
266,0.21339854072230152,0.20398223690517553,0.90625,0.921875
267,0.21316891635178156,0.20372455406127865,0.90625,0.921875
268,0.21293797318716978,0.20346537993357441,0.90625,0.921875
269,0.21270570668906738,0.2032047094276737,0.90625,0.921875
270,0.2124721124218179,0.20294253756068636,0.90625,0.921875
271,0.21223718605489478,0.2026788594632517,0.90625,0.921875
272,0.21200092336429188,0.20241367038156569,0.90625,0.921875
273,0.21176332023391525,0.2021469656794046,0.90625,0.921875
274,0.2115243726569752,0.20187874084014457,0.90625,0.921875
275,0.21128407673737848,0.2016089914687743,0.90625,0.921875
276,0.21104242869111772,0.20133771329390227,0.90625,0.921875
277,0.21079942484765926,0.2010649021697548,0.90625,0.921875
278,0.2105550616513267,0.2007905540781666,0.90625,0.921875
279,0.2103093356626799,0.20051466513056038,0.90625,0.921875
280,0.21006224355988873,0.20023723156991657,0.90625,0.921875
281,0.20981378214009977,0.1999582497727305,0.90625,0.921875
282,0.20956394832079583,0.19967771625095723,0.90625,0.921875
283,0.20931273914114737,0.19939562765394275,0.90625,0.921875
284,0.2090601517633539,0.19911198077033987,0.90625,0.921875
285,0.20880618347397625,0.19882677253000908,0.90625,0.921875
286,0.2085508316852568,0.1985400000059025,0.90625,0.921875
287,0.20829409393642873,0.19825166041593068,0.91015625,0.921875
288,0.20803596789501216,0.19796175112481007,0.91015625,0.921875
289,0.20777645135809691,0.19767026964589257,0.91015625,0.921875
290,0.20751554225361096,0.1973772136429732,0.91015625,0.921875
291,0.20725323864157413,0.19708258093207826,0.91015625,0.921875
292,0.2069895387153354,0.19678636948323014,0.91015625,0.921875
293,0.20672444080279428,0.19648857742219017,0.91015625,0.921875
294,0.20645794336760465,0.19618920303217713,0.91015625,0.921875
295,0.20619004501036034,0.19588824475556185,0.91015625,0.921875
296,0.20592074446976244,0.19558570119553562,0.91015625,0.921875
297,0.20565004062376682,0.19528157111775316,0.91015625,0.921875
298,0.205377932490712,0.19497585345194807,0.91015625,0.921875
299,0.20510441923042577,0.19466854729352065,0.91015625,0.921875
300,0.20482950014531093,0.1943596519050968,0.91015625,0.921875
301,0.2045531746814086,0.19404916671805839,0.91015625,0.921875
302,0.20427544242943924,0.19373709133404227,0.91015625,0.921875
303,0.2039963031258202,0.19342342552640937,0.91015625,0.921875
304,0.20371575665365937,0.19310816924168173,0.91015625,0.921875
305,0.20343380304372483,0.19279132260094722,0.91015625,0.921875
306,0.203150442475389,0.19247288590123118,0.9140625,0.921875
307,0.20286567527754779,0.19215285961683437,0.91796875,0.921875
308,0.20257950192951296,0.1918312444006362,0.91796875,0.921875
309,0.2022919230618788,0.19150804108536343,0.91796875,0.921875
310,0.20200293945736075,0.19118325068482198,0.91796875,0.921875
311,0.20171255205160732,0.19085687439509344,0.91796875,0.921875
312,0.2014207619339829,0.19052891359569363,0.91796875,0.921875
313,0.20112757034832307,0.19019936985069377,0.91796875,0.921875
314,0.2008329786936598,0.18986824490980325,0.91796875,0.921875
315,0.20053698852491794,0.18953554070941342,0.91796875,0.921875
316,0.20023960155358128,0.1892012593736017,0.91796875,0.921875
317,0.19994081964832844,0.18886540321509565,0.91796875,0.921875
318,0.19964064483563787,0.18852797473619665,0.91796875,0.921875
319,0.1993390793003615,0.18818897662966147,0.91796875,0.921875
320,0.19903612538626703,0.18784841177954298,0.91796875,0.921875
321,0.1987317855965481,0.18750628326198782,0.91796875,0.921875
322,0.19842606259430184,0.18716259434599164,0.91796875,0.921875
323,0.19811895920297412,0.1868173484941109,0.91796875,0.921875
324,0.19781047840677102,0.1864705493631305,0.91796875,0.921875
325,0.19750062335103785,0.18612220080468755,0.91796875,0.921875
326,0.19718939734260305,0.18577230686585017,0.91796875,0.921875
327,0.1968768038500894,0.1854208717896506,0.91796875,0.921875
328,0.1965628465041895,0.18506790001557366,0.91796875,0.921875
329,0.19624752909790766,0.18471339617999794,0.91796875,0.921875
330,0.19593085558676576,0.18435736511659123,0.91796875,0.921875
331,0.19561283008897454,0.18399981185665876,0.91796875,0.921875
332,0.19529345688556904,0.18364074162944433,0.91796875,0.921875
333,0.19497274042050833,0.18328015986238338,0.91796875,0.921875
334,0.19465068530073878,0.18291807218130834,0.91796875,0.921875
335,0.1943272962962217,0.1825544844106059,0.91796875,0.921875
336,0.19400257833992385,0.18218940257332467,0.91796875,0.921875
337,0.19367653652777123,0.18182283289123505,0.91796875,0.921875
338,0.1933491761185667,0.18145478178483865,0.91796875,0.921875
339,0.19302050253386926,0.181085255873329,0.91796875,0.921875
340,0.19269052135783693,0.18071426197450197,0.91796875,0.921875
341,0.19235923833703172,0.18034180710461625,0.91796875,0.921875
342,0.19202665938018726,0.17996789847820355,0.91796875,0.921875
343,0.19169279055793811,0.17959254350782794,0.921875,0.921875
344,0.19135763810251188,0.17921574980379523,0.921875,0.921875
345,0.1910212084073826,0.17883752517381035,0.92578125,0.921875
346,0.1906835080268865,0.17845787762258467,0.92578125,0.921875
347,0.19034454367579912,0.17807681535139136,0.92578125,0.921875
348,0.19000432222887448,0.1776943467575699,0.92578125,0.921875
349,0.1896628507203456,0.17731048043397876,0.92578125,0.921875
350,0.1893201363433866,0.17692522516839665,0.92578125,0.921875
351,0.1889761864495365,0.1765385899428723,0.92578125,0.921875
352,0.18863100854808423,0.17615058393302227,0.92578125,0.921875
353,0.18828461030541535,0.17576121650727716,0.92578125,0.921875
354,0.18793699954432017,0.17537049722607606,0.92578125,0.921875
355,0.18758818424326307,0.17497843584100947,0.92578125,0.921875
356,0.18723817253561414,0.17458504229390992,0.92578125,0.921875
357,0.1868869727088412,0.17419032671589169,0.92578125,0.921875
358,0.1865345932036646,0.17379429942633823,0.92578125,0.921875
359,0.18618104261317278,0.1733969709318386,0.92578125,0.921875
360,0.18582632968190022,0.17299835192507196,0.92578125,0.921875
361,0.1854704633048671,0.17259845328364132,0.9296875,0.921875
362,0.1851134525265806,0.17219728606885576,0.9296875,0.921875
363,0.18475530653999908,0.1717948615244617,0.93359375,0.921875
364,0.18439603468545776,0.17139119107532366,0.93359375,0.921875
365,0.18403564644955733,0.17098628632605434,0.93359375,0.921875
366,0.1836741514640151,0.17058015905959406,0.93359375,0.921875
367,0.18331155950447894,0.17017282123574073,0.93359375,0.921875
368,0.18294788048930416,0.1697642849896294,0.93359375,0.921875
369,0.18258312447829386,0.16935456263016296,0.93359375,0.921875
370,0.18221730167140285,0.16894366663839328,0.93359375,0.921875
371,0.18185042240740512,0.1685316096658537,0.93359375,0.921875
372,0.18148249716252543,0.16811840453284316,0.93359375,0.921875
373,0.18111353654903556,0.1677040642266621,0.93359375,0.921875
374,0.18074355131381503,0.16728860189980116,0.93359375,0.921875
375,0.1803725523368767,0.16687203086808255,0.93359375,0.921875
376,0.18000055062985798,0.1664543646087544,0.93359375,0.9296875
377,0.1796275573344778,0.16603561675853962,0.93359375,0.9296875
378,0.17925358372095954,0.16561580111163865,0.93359375,0.9296875
379,0.17887864118642033,0.1651949316176871,0.93359375,0.9296875
380,0.178502741253228,0.16477302237966915,0.93359375,0.9296875
381,0.1781258955673243,0.1643500876517864,0.93359375,0.9296875
382,0.177748115896517,0.1639261418372842,0.93359375,0.9296875
383,0.17736941412873947,0.1635011994862345,0.93359375,0.9296875
384,0.17698980227027955,0.16307527529327698,0.93359375,0.9296875
385,0.17660929244397727,0.16264838409531865,0.93359375,0.9296875
386,0.17622789688739277,0.16222054086919313,0.93359375,0.9296875
387,0.17584562795094413,0.16179176072927934,0.93359375,0.9296875
388,0.17546249809601616,0.16136205892508138,0.93359375,0.9296875
389,0.17507851989304074,0.16093145083876997,0.93359375,0.9296875
390,0.17469370601954892,0.16049995198268596,0.93359375,0.9296875
391,0.17430806925819564,0.1600675779968069,0.93359375,0.9296875
392,0.17392162249475768,0.15963434464617826,0.93359375,0.9296875
393,0.17353437871610528,0.15920026781830826,0.93359375,0.9296875
394,0.1731463510081483,0.15876536352052945,0.93359375,0.9296875
395,0.17275755255375713,0.158329647877326,0.93359375,0.9296875
396,0.17236799663065971,0.1578931371276292,0.9375,0.9296875
397,0.17197769660931445,0.15745584762208037,0.9375,0.9296875
398,0.17158666595076072,0.1570177958202639,0.9375,0.9296875
399,0.1711949182044465,0.15657899828790997,0.9375,0.9296875
400,0.1708024670060349,0.15613947169406864,0.9375,0.9296875
401,0.17040932607518955,0.1556992328082562,0.9375,0.9296875
402,0.17001550921334005,0.15525829849757433,0.9375,0.9296875
403,0.16962103030142794,0.15481668572380405,0.9375,0.9296875
404,0.1692259032976338,0.15437441154047407,0.9375,0.9296875
405,0.16883014223508688,0.15393149308990606,0.9375,0.9296875
406,0.1684337612195571,0.15348794760023654,0.9375,0.9296875
407,0.16803677442713102,0.1530437923824179,0.9375,0.9296875
408,0.167639196101872,0.1525990448271979,0.9375,0.9296875
409,0.16724104055346542,0.15215372240208036,0.9375,0.9296875
410,0.1668423221548503,0.1517078426482669,0.9375,0.9296875
411,0.16644305533983694,0.15126142317758165,0.9375,0.9296875
412,0.1660432546007129,0.15081448166937955,0.9375,0.9375
413,0.16564293448583658,0.15036703586743946,0.9375,0.9375
414,0.16524210959722047,0.14991910357684335,0.9375,0.9375
415,0.16484079458810413,0.14947070266084234,0.9375,0.9375
416,0.16443900416051782,0.14902185103771154,0.94140625,0.9375
417,0.16403675306283785,0.14857256667759305,0.94140625,0.9375
418,0.16363405608733453,0.14812286759933072,0.94140625,0.9375
419,0.16323092806771267,0.1476727718672957,0.94140625,0.9375
420,0.16282738387664702,0.14722229758820476,0.94140625,0.9375
421,0.16242343842331158,0.1467714629079328,0.94140625,0.9375
422,0.1620191066509054,0.1463202860083198,0.94140625,0.9375
423,0.16161440353417417,0.1458687851039747,0.94140625,0.9375
424,0.16120934407692994,0.14541697843907528,0.94140625,0.9375
425,0.1608039433095677,0.1449648842841677,0.94140625,0.9375
426,0.16039821628658235,0.1445125209329646,0.94140625,0.9375
427,0.15999217808408414,0.14405990669914426,0.94140625,0.9375
428,0.15958584379731536,0.14360705991315104,0.94140625,0.9375
429,0.15917922853816807,0.1431539989189991,0.9453125,0.9375
430,0.1587723474327041,0.14270074207107986,0.9453125,0.9375
431,0.15836521561867803,0.1422473077309741,0.9453125,0.9375
432,0.15795784824306336,0.1417937142642709,0.9453125,0.9375
433,0.15755026045958387,0.14133998003739282,0.9453125,0.9375
434,0.15714246742624988,0.14088612341443008,0.9453125,0.9375
435,0.15673448430290043,0.14043216275398365,0.9453125,0.9375
436,0.1563263262487526,0.13997811640601882,0.9453125,0.9375
437,0.15591800841995784,0.13952400270872975,0.9453125,0.9375
438,0.15550954596716735,0.13906983998541725,0.9453125,0.9375
439,0.1551009540331055,0.1386156465413789,0.9453125,0.9375
440,0.1546922477501541,0.13816144066081454,0.9453125,0.9375
441,0.15428344223794604,0.1377072406037465,0.9453125,0.9375
442,0.153874552600971,0.1372530646029565,0.9453125,0.9375
443,0.15346559392619252,0.13679893086093983,0.9453125,0.9453125
444,0.1530565812806778,0.1363448575468777,0.9453125,0.9453125
445,0.15264752970924086,0.13589086279362889,0.9453125,0.9453125
446,0.1522384542320993,0.1354369646947415,0.9453125,0.9453125
447,0.15182936984254602,0.13498318130148576,0.9453125,0.9453125
448,0.1514202915046359,0.13452953061990833,0.9453125,0.9453125
